Gene_A	InteractionType	Gene_B	SOURCE
80063	pp	9869	BHMRRS
80063	pp	6667	CORUM
80063	pp	4152	BHMRRS
64112	pp	6721	BHMRRS
64112	pp	8797	BHMRRS
64112	pp	7132	BHMRRS
64112	pp	581	BHMRRS
64112	pp	11007	BHMRRS
64112	pp	11186	BHMRRS
64112	pp	151871	BHMRRS
64112	pp	598	BHMRRS
64112	pp	28986	BHMRRS
4193	pp	6302	BHMRRS
4193	pp	900	BHMRRS
4193	pp	7528	BHMRRS
4193	pp	7251	BHMRRS
4193	pp	836	BHMRRS
4193	pp	8085	BHMRRS
4193	pp	6908	BHMRRS
4193	pp	4613	BHMRRS
4193	pp	7874	BHMRRS
4193	pp	6280	BHMRRS
4193	pp	9540	BHMRRS
4193	pp	4609	BHMRRS
4193	pp	6872	BHMRRS
4193	pp	8850	BHMRRS
4193	pp	7319	BHMRRS
4193	pp	7341	BHMRRS
4193	pp	5925	BHMRRS
4193	pp	8650	CORUM
4193	pp	581	BHMRRS
4193	pp	472	BHMRRS
4193	pp	8626	BHMRRS
4193	pp	7157	CORUM
4193	pp	5371	BHMRRS
4193	pp	7161	BHMRRS
4193	pp	64219	BHMRRS
4193	pp	6135	BHMRRS
4193	pp	6125	BHMRRS
4193	pp	4194	BHMRRS
4193	pp	1029	BHMRRS
4193	pp	4035	BHMRRS
4193	pp	2099	CORUM
4193	pp	1026	BHMRRS
4193	pp	2033	CORUM
4193	pp	23741	BHMRRS
4193	pp	207	BHMRRS
4193	pp	25	BHMRRS
4193	pp	1647	BHMRRS
4193	pp	1869	BHMRRS
4193	pp	142	BHMRRS
4193	pp	2961	BHMRRS
4193	pp	409	BHMRRS
4193	pp	3091	BHMRRS
4193	pp	10810	BHMRRS
4193	pp	1507	BHMRRS
4193	pp	27085	BHMRRS
5371	pp	9372	CORUM
5371	pp	6774	BHMRRS
5371	pp	7067	BHMRRS
5371	pp	7341	BHMRRS
5371	pp	6135	BHMRRS
5371	pp	6613	BHMRRS
5371	pp	55743	BHMRRS
5371	pp	6667	BHMRRS
5371	pp	9611	BHMRRS
5371	pp	545	BHMRRS
5371	pp	6996	BHMRRS
5371	pp	7157	BHMRRS
5371	pp	8841	BHMRRS
5371	pp	7161	BHMRRS
5371	pp	8805	BHMRRS
5371	pp	7048	BHMRRS
5371	pp	5914	BHMRRS
5371	pp	59343	BHMRRS
5371	pp	5925	BHMRRS
5371	pp	7704	BHMRRS
5371	pp	9612	BHMRRS
5371	pp	5970	BHMRRS
5371	pp	904	BHMRRS
5371	pp	6722	BHMRRS
5371	pp	4087	CORUM
5371	pp	3725	BHMRRS
5371	pp	1432	BHMRRS
5371	pp	2624	BHMRRS
5371	pp	4609	BHMRRS
5371	pp	1977	BHMRRS
5371	pp	2353	BHMRRS
5371	pp	4088	CORUM
5371	pp	26287	BHMRRS
5371	pp	3164	BHMRRS
5371	pp	405	BHMRRS
5371	pp	3087	BHMRRS
5371	pp	11073	BHMRRS
5371	pp	4084	BHMRRS
5371	pp	4602	BHMRRS
5371	pp	5074	BHMRRS
5371	pp	140691	BHMRRS
5371	pp	7750	CORUM
22927	pp	3276	BHMRRS
22927	pp	5580	BHMRRS
22927	pp	5578	BHMRRS
22927	pp	7431	BHMRRS
22927	pp	5582	BHMRRS
22927	pp	5579	BHMRRS
22927	pp	5588	BHMRRS
22927	pp	5590	BHMRRS
22927	pp	3364	BHMRRS
22927	pp	10399	BHMRRS
22927	pp	1107	BHMRRS
22927	pp	118924	BHMRRS
22927	pp	2026	BHMRRS
6427	pp	9343	CORUM
6427	pp	8493	CORUM
6427	pp	9406	BHMRRS
6427	pp	8243	BHMRRS
6427	pp	6633	CORUM
6427	pp	8487	BHMRRS
6427	pp	7307	CORUM
6427	pp	81669	BHMRRS
6427	pp	6429	CORUM
6427	pp	9169	BHMRRS
6427	pp	6627	CORUM
6427	pp	6635	BHMRRS
6427	pp	9128	CORUM
6427	pp	9785	CORUM
6427	pp	6628	CORUM
6427	pp	6625	CORUM
6427	pp	6632	CORUM
6427	pp	6637	BHMRRS
6427	pp	91746	BHMRRS
6427	pp	6629	CORUM
6427	pp	83443	BHMRRS
6427	pp	6432	CORUM
6427	pp	6626	CORUM
6427	pp	9295	CORUM
6427	pp	8233	BHMRRS
6427	pp	6428	BHMRRS
6427	pp	8632	BHMRRS
6427	pp	8683	CORUM
6427	pp	7153	CORUM
6427	pp	8175	CORUM
6427	pp	988	CORUM
6427	pp	6636	BHMRRS
6427	pp	6430	CORUM
6427	pp	51639	CORUM
6427	pp	2521	BHMRRS
6427	pp	3187	BHMRRS
6427	pp	11033	BHMRRS
6427	pp	4809	CORUM
6427	pp	3178	BHMRRS
6427	pp	6137	BHMRRS
6427	pp	3183	BHMRRS
6427	pp	11338	CORUM
6427	pp	10250	CORUM
6427	pp	10914	BHMRRS
6427	pp	29894	BHMRRS
6427	pp	10262	CORUM
6427	pp	4904	BHMRRS
6427	pp	5591	CORUM
6427	pp	10291	CORUM
6427	pp	22916	CORUM
6427	pp	27339	CORUM
6427	pp	3191	BHMRRS
6427	pp	3188	BHMRRS
6427	pp	3185	BHMRRS
6427	pp	3192	BHMRRS
6427	pp	10978	BHMRRS
6427	pp	10181	BHMRRS
6427	pp	4670	BHMRRS
6427	pp	6230	BHMRRS
6427	pp	22826	CORUM
6427	pp	27316	CORUM
6427	pp	5093	BHMRRS
6427	pp	5094	BHMRRS
6427	pp	3181	BHMRRS
6427	pp	4686	CORUM
6427	pp	57819	CORUM
6427	pp	1477	BHMRRS
6427	pp	6217	BHMRRS
6427	pp	5725	BHMRRS
6427	pp	51503	CORUM
6427	pp	51585	BHMRRS
6427	pp	53981	BHMRRS
6427	pp	51755	CORUM
6427	pp	57018	BHMRRS
6427	pp	1153	CORUM
6427	pp	1654	CORUM
6427	pp	1655	CORUM
6427	pp	1659	CORUM
6427	pp	1665	CORUM
6427	pp	3550	CORUM
6427	pp	4236	CORUM
6427	pp	4343	CORUM
6427	pp	5356	CORUM
6427	pp	5496	CORUM
6427	pp	6434	CORUM
6427	pp	6631	CORUM
6427	pp	7536	CORUM
6427	pp	7756	CORUM
6427	pp	7919	CORUM
6427	pp	8220	CORUM
6427	pp	8449	CORUM
6427	pp	8559	CORUM
6427	pp	8563	CORUM
6427	pp	8896	CORUM
6427	pp	8899	CORUM
6427	pp	9092	CORUM
6427	pp	9129	CORUM
6427	pp	9410	CORUM
6427	pp	9416	CORUM
6427	pp	9584	CORUM
6427	pp	9589	CORUM
6427	pp	9716	CORUM
6427	pp	9775	CORUM
6427	pp	9879	CORUM
6427	pp	9939	CORUM
6427	pp	9984	CORUM
6427	pp	10286	CORUM
6427	pp	10450	CORUM
6427	pp	10465	CORUM
6427	pp	10521	CORUM
6427	pp	10569	CORUM
6427	pp	10594	CORUM
6427	pp	10643	CORUM
6427	pp	10713	CORUM
6427	pp	10915	CORUM
6427	pp	10921	CORUM
6427	pp	11017	CORUM
6427	pp	11051	CORUM
6427	pp	11052	CORUM
6427	pp	22827	CORUM
6427	pp	22985	CORUM
6427	pp	23013	CORUM
6427	pp	23350	CORUM
6427	pp	23398	CORUM
6427	pp	23517	CORUM
6427	pp	23759	CORUM
6427	pp	24144	CORUM
6427	pp	25804	CORUM
6427	pp	25949	CORUM
6427	pp	25962	CORUM
6427	pp	26121	CORUM
6427	pp	26986	CORUM
6427	pp	27336	CORUM
6427	pp	29105	CORUM
6427	pp	51340	CORUM
6427	pp	51428	CORUM
6427	pp	51593	CORUM
6427	pp	51645	CORUM
6427	pp	51690	CORUM
6427	pp	51729	CORUM
6427	pp	53938	CORUM
6427	pp	55660	CORUM
6427	pp	55696	CORUM
6427	pp	56259	CORUM
6427	pp	56949	CORUM
6427	pp	57187	CORUM
6427	pp	57461	CORUM
6427	pp	57703	CORUM
6427	pp	58509	CORUM
6427	pp	58517	CORUM
6427	pp	64783	CORUM
6427	pp	79002	CORUM
6427	pp	79228	CORUM
6427	pp	80145	CORUM
6427	pp	84321	CORUM
6427	pp	84811	CORUM
6427	pp	84991	CORUM
6427	pp	94104	CORUM
6427	pp	1778	CORUM
6427	pp	3312	CORUM
6427	pp	5499	CORUM
6427	pp	6421	CORUM
6427	pp	6925	CORUM
6427	pp	9689	CORUM
6427	pp	9814	CORUM
6427	pp	10985	CORUM
6427	pp	22828	CORUM
57142	pp	79666	BHMRRS
57142	pp	8506	CORUM
57142	pp	9448	BHMRRS
57142	pp	596	BHMRRS
57142	pp	57590	BHMRRS
57142	pp	7384	BHMRRS
57142	pp	598	BHMRRS
57142	pp	9363	BHMRRS
57142	pp	8775	BHMRRS
57142	pp	6642	BHMRRS
57142	pp	9513	BHMRRS
57142	pp	7881	BHMRRS
57142	pp	7385	BHMRRS
57142	pp	1400	BHMRRS
57142	pp	4043	BHMRRS
57142	pp	115825	BHMRRS
57142	pp	30844	BHMRRS
57142	pp	3737	CORUM
57142	pp	10313	BHMRRS
57142	pp	30845	BHMRRS
57142	pp	10938	BHMRRS
57142	pp	1272	BHMRRS
57142	pp	51324	BHMRRS
57142	pp	27255	BHMRRS
57142	pp	30846	BHMRRS
57142	pp	54458	BHMRRS
57142	pp	50848	BHMRRS
57142	pp	4034	BHMRRS
57142	pp	3736	CORUM
2074	pp	7507	BHMRRS
2074	pp	2968	BHMRRS
2074	pp	5436	BHMRRS
2074	pp	5437	BHMRRS
2074	pp	2967	BHMRRS
2074	pp	5431	BHMRRS
2074	pp	2966	BHMRRS
2074	pp	5441	BHMRRS
2074	pp	56949	BHMRRS
2074	pp	5434	BHMRRS
2074	pp	7157	BHMRRS
2074	pp	5435	BHMRRS
2074	pp	2961	BHMRRS
2074	pp	6917	BHMRRS
2074	pp	5438	BHMRRS
2074	pp	902	BHMRRS
2074	pp	4331	BHMRRS
2074	pp	5439	BHMRRS
2074	pp	5440	BHMRRS
2074	pp	5433	BHMRRS
2074	pp	2071	BHMRRS
2074	pp	2068	BHMRRS
2074	pp	1022	BHMRRS
2074	pp	11200	BHMRRS
2074	pp	2073	BHMRRS
6439	pp	6440	BHMRRS
6439	pp	7080	BHMRRS
6439	pp	5914	BHMRRS
6439	pp	6436	BHMRRS
3921	pp	6130	CORUM
3921	pp	6222	CORUM
3921	pp	8669	BHMRRS
3921	pp	6203	CORUM
3921	pp	6141	CORUM
3921	pp	6233	CORUM
3921	pp	6147	CORUM
3921	pp	6228	CORUM
3921	pp	6137	CORUM
3921	pp	51121	BHMRRS
3921	pp	7414	BHMRRS
3921	pp	6169	CORUM
3921	pp	6142	CORUM
3921	pp	6230	CORUM
3921	pp	4736	CORUM
3921	pp	6157	CORUM
3921	pp	7458	BHMRRS
3921	pp	6224	CORUM
3921	pp	6217	CORUM
3921	pp	6152	CORUM
3921	pp	6143	CORUM
3921	pp	6193	CORUM
3921	pp	6175	CORUM
3921	pp	8894	BHMRRS
3921	pp	6135	CORUM
3921	pp	6176	CORUM
3921	pp	6235	CORUM
3921	pp	6209	CORUM
3921	pp	6188	CORUM
3921	pp	6164	CORUM
3921	pp	6155	CORUM
3921	pp	6181	CORUM
3921	pp	8662	BHMRRS
3921	pp	7311	CORUM
3921	pp	9349	CORUM
3921	pp	6231	CORUM
3921	pp	8661	BHMRRS
3921	pp	8665	BHMRRS
3921	pp	6207	CORUM
3921	pp	8668	BHMRRS
3921	pp	6194	CORUM
3921	pp	8664	BHMRRS
3921	pp	6208	CORUM
3921	pp	6134	CORUM
3921	pp	6125	CORUM
3921	pp	6144	CORUM
3921	pp	958	BHMRRS
3921	pp	9045	CORUM
3921	pp	6189	CORUM
3921	pp	6132	CORUM
3921	pp	8667	BHMRRS
3921	pp	6156	CORUM
3921	pp	6210	CORUM
3921	pp	6124	CORUM
3921	pp	6191	CORUM
3921	pp	8663	BHMRRS
3921	pp	6218	CORUM
3921	pp	6223	CORUM
3921	pp	6192	CORUM
3921	pp	6158	CORUM
3921	pp	6146	CORUM
3921	pp	8851	BHMRRS
3921	pp	8666	BHMRRS
3921	pp	6202	CORUM
3921	pp	6234	CORUM
3921	pp	6206	CORUM
3921	pp	6229	CORUM
3921	pp	6170	CORUM
3921	pp	1965	BHMRRS
3921	pp	11224	CORUM
3921	pp	116832	BHMRRS
3921	pp	25873	CORUM
3921	pp	3458	BHMRRS
3921	pp	1964	BHMRRS
3921	pp	27335	BHMRRS
3921	pp	1974	BHMRRS
3921	pp	1977	BHMRRS
3921	pp	1983	BHMRRS
3921	pp	1975	BHMRRS
3921	pp	1968	BHMRRS
3921	pp	3586	BHMRRS
3921	pp	23468	BHMRRS
3921	pp	3655	BHMRRS
3921	pp	3908	BHMRRS
3921	pp	140032	CORUM
3921	pp	6173	CORUM
3921	pp	497661	CORUM
5724	pp	5999	BHMRRS
5724	pp	409	BHMRRS
5724	pp	407	BHMRRS
6605	pp	86	CORUM
6605	pp	8648	BHMRRS
6605	pp	8202	BHMRRS
6605	pp	9031	CORUM
6605	pp	6760	BHMRRS
6605	pp	6602	CORUM
6605	pp	2099	BHMRRS
6605	pp	2100	BHMRRS
6605	pp	6597	CORUM
6605	pp	10499	BHMRRS
6605	pp	6601	CORUM
6605	pp	6598	CORUM
6605	pp	57492	CORUM
6605	pp	6599	CORUM
6605	pp	5971	CellZome
6605	pp	60	CORUM
6605	pp	8289	CORUM
6605	pp	10498	CORUM
6605	pp	57410	CORUM
6605	pp	51412	CORUM
6605	pp	196528	CORUM
6605	pp	672	CORUM
6605	pp	6603	CORUM
6605	pp	6604	CORUM
6605	pp	10419	CORUM
6605	pp	5928	CORUM
6605	pp	1108	CORUM
6605	pp	3183	CORUM
6605	pp	5977	CORUM
6605	pp	8932	CORUM
6605	pp	9219	CORUM
6605	pp	53615	CORUM
6605	pp	57459	CORUM
6605	pp	7155	CORUM
6605	pp	7421	CORUM
6605	pp	11198	CORUM
6605	pp	4298	CORUM
6605	pp	892	CORUM
6605	pp	1024	CORUM
6605	pp	9412	CORUM
8737	pp	9578	BHMRRS
8737	pp	8837	BHMRRS
8737	pp	9020	BHMRRS
8737	pp	8878	BHMRRS
8737	pp	8797	BHMRRS
8737	pp	8772	BHMRRS
8737	pp	8738	BHMRRS
8737	pp	4215	BHMRRS
8737	pp	26133	BHMRRS
8737	pp	7185	BHMRRS
8737	pp	11035	BHMRRS
8737	pp	3320	BHMRRS
8737	pp	8517	BHMRRS
8737	pp	355	BHMRRS
8737	pp	7187	BHMRRS
8737	pp	8717	BHMRRS
8737	pp	7186	BHMRRS
8737	pp	841	BHMRRS
8737	pp	7132	BHMRRS
8737	pp	1504	BHMRRS
3953	pp	6643	CORUM
3953	pp	8723	CORUM
3953	pp	4160	BHMRRS
3953	pp	8525	BHMRRS
3953	pp	9021	BHMRRS
3953	pp	6774	BHMRRS
3953	pp	5781	BHMRRS
3953	pp	54741	BHMRRS
3953	pp	6642	CORUM
3953	pp	1191	BHMRRS
3953	pp	3717	BHMRRS
3953	pp	3952	BHMRRS
3953	pp	347	BHMRRS
23016	pp	23404	CORUM
23016	pp	5393	CORUM
23016	pp	5394	CORUM
23016	pp	54512	CORUM
23016	pp	51678	BHMRRS
23016	pp	9807	BHMRRS
23016	pp	51013	CORUM
23016	pp	11340	CORUM
23016	pp	22894	CORUM
23016	pp	118460	CORUM
23016	pp	1797	BHMRRS
23016	pp	51010	CORUM
23016	pp	56915	CORUM
10755	pp	7976	BHMRRS
10755	pp	4915	BHMRRS
10755	pp	54910	BHMRRS
10755	pp	8829	BHMRRS
10755	pp	4036	BHMRRS
10755	pp	57619	BHMRRS
10755	pp	57449	BHMRRS
10755	pp	153	BHMRRS
10755	pp	9645	BHMRRS
10755	pp	7306	BHMRRS
10755	pp	3225	BHMRRS
10755	pp	3206	BHMRRS
10755	pp	4914	CORUM
10755	pp	3973	CORUM
10755	pp	23095	BHMRRS
10755	pp	25843	BHMRRS
10755	pp	55200	BHMRRS
10755	pp	4035	BHMRRS
10755	pp	3219	BHMRRS
10755	pp	161882	BHMRRS
10755	pp	79797	BHMRRS
10755	pp	7049	BHMRRS
10755	pp	3738	BHMRRS
10755	pp	3655	BHMRRS
10755	pp	3737	BHMRRS
10755	pp	3205	BHMRRS
10755	pp	357	BHMRRS
10755	pp	6513	BHMRRS
10755	pp	4646	BHMRRS
10755	pp	3736	BHMRRS
10755	pp	3678	BHMRRS
10755	pp	57477	BHMRRS
10755	pp	7162	BHMRRS
10755	pp	6385	BHMRRS
10755	pp	3235	BHMRRS
10755	pp	10371	BHMRRS
10755	pp	10287	CORUM
10521	pp	1655	CORUM
10521	pp	51729	CORUM
10521	pp	8648	BHMRRS
10521	pp	2091	BHMRRS
10521	pp	6625	CORUM
10521	pp	7536	CORUM
10521	pp	84708	BHMRRS
10521	pp	5111	BHMRRS
10521	pp	10174	BHMRRS
10521	pp	2130	CORUM
10521	pp	55660	CORUM
10521	pp	29102	CORUM
10521	pp	10915	CORUM
10521	pp	84321	CORUM
10521	pp	988	CORUM
10521	pp	1153	CORUM
10521	pp	1654	CORUM
10521	pp	1659	CORUM
10521	pp	1665	CORUM
10521	pp	3550	CORUM
10521	pp	4236	CORUM
10521	pp	4343	CORUM
10521	pp	4686	CORUM
10521	pp	4809	CORUM
10521	pp	5356	CORUM
10521	pp	5496	CORUM
10521	pp	6429	CORUM
10521	pp	6430	CORUM
10521	pp	6432	CORUM
10521	pp	6434	CORUM
10521	pp	6626	CORUM
10521	pp	6627	CORUM
10521	pp	6628	CORUM
10521	pp	6629	CORUM
10521	pp	6631	CORUM
10521	pp	7307	CORUM
10521	pp	7756	CORUM
10521	pp	7919	CORUM
10521	pp	8175	CORUM
10521	pp	8220	CORUM
10521	pp	8449	CORUM
10521	pp	8559	CORUM
10521	pp	8563	CORUM
10521	pp	8683	CORUM
10521	pp	8896	CORUM
10521	pp	8899	CORUM
10521	pp	9092	CORUM
10521	pp	9128	CORUM
10521	pp	9129	CORUM
10521	pp	9295	CORUM
10521	pp	9343	CORUM
10521	pp	9410	CORUM
10521	pp	9416	CORUM
10521	pp	9584	CORUM
10521	pp	9589	CORUM
10521	pp	9716	CORUM
10521	pp	9775	CORUM
10521	pp	9785	CORUM
10521	pp	9879	CORUM
10521	pp	9939	CORUM
10521	pp	9984	CORUM
10521	pp	10250	CORUM
10521	pp	10262	CORUM
10521	pp	10286	CORUM
10521	pp	10291	CORUM
10521	pp	10450	CORUM
10521	pp	10465	CORUM
10521	pp	10569	CORUM
10521	pp	10594	CORUM
10521	pp	10643	CORUM
10521	pp	10713	CORUM
10521	pp	10921	CORUM
10521	pp	11017	CORUM
10521	pp	11051	CORUM
10521	pp	11052	CORUM
10521	pp	11338	CORUM
10521	pp	22826	CORUM
10521	pp	22827	CORUM
10521	pp	22916	CORUM
10521	pp	22985	CORUM
10521	pp	23013	CORUM
10521	pp	23350	CORUM
10521	pp	23398	CORUM
10521	pp	23517	CORUM
10521	pp	23759	CORUM
10521	pp	24144	CORUM
10521	pp	25804	CORUM
10521	pp	25949	CORUM
10521	pp	25962	CORUM
10521	pp	26121	CORUM
10521	pp	26986	CORUM
10521	pp	27336	CORUM
10521	pp	27339	CORUM
10521	pp	29105	CORUM
10521	pp	51340	CORUM
10521	pp	51428	CORUM
10521	pp	51503	CORUM
10521	pp	51593	CORUM
10521	pp	51639	CORUM
10521	pp	51645	CORUM
10521	pp	51690	CORUM
10521	pp	51755	CORUM
10521	pp	53938	CORUM
10521	pp	55696	CORUM
10521	pp	56259	CORUM
10521	pp	56949	CORUM
10521	pp	57187	CORUM
10521	pp	57461	CORUM
10521	pp	57703	CORUM
10521	pp	57819	CORUM
10521	pp	58509	CORUM
10521	pp	58517	CORUM
10521	pp	64783	CORUM
10521	pp	79002	CORUM
10521	pp	79228	CORUM
10521	pp	80145	CORUM
10521	pp	84811	CORUM
10521	pp	84991	CORUM
10521	pp	94104	CORUM
10521	pp	2521	CORUM
10521	pp	3187	CORUM
10521	pp	3192	CORUM
10521	pp	4670	CORUM
10521	pp	6732	CORUM
10521	pp	8148	CORUM
10521	pp	9987	CORUM
10521	pp	11100	CORUM
10521	pp	22913	CORUM
10521	pp	23435	CORUM
10521	pp	54487	CORUM
10521	pp	3309	CORUM
10521	pp	4691	CORUM
51639	pp	6432	CORUM
51639	pp	57819	CORUM
51639	pp	6627	CORUM
51639	pp	6637	CORUM
51639	pp	6635	CORUM
51639	pp	84991	CORUM
51639	pp	6636	CORUM
51639	pp	6628	CORUM
51639	pp	8233	CORUM
51639	pp	7307	CORUM
51639	pp	6633	CORUM
51639	pp	83443	CORUM
51639	pp	84844	CORUM
51639	pp	9343	CORUM
51639	pp	6629	CORUM
51639	pp	6632	CORUM
51639	pp	8175	CORUM
51639	pp	4809	CORUM
51639	pp	11338	CORUM
51639	pp	10262	CORUM
51639	pp	10291	CORUM
51639	pp	22916	CORUM
51639	pp	1665	CORUM
51639	pp	10131	CORUM
51639	pp	10523	CORUM
51639	pp	4686	CORUM
51639	pp	11066	CORUM
51639	pp	10081	CORUM
51639	pp	988	CORUM
51639	pp	1153	CORUM
51639	pp	1654	CORUM
51639	pp	1655	CORUM
51639	pp	1659	CORUM
51639	pp	3550	CORUM
51639	pp	4236	CORUM
51639	pp	4343	CORUM
51639	pp	5356	CORUM
51639	pp	5496	CORUM
51639	pp	6429	CORUM
51639	pp	6430	CORUM
51639	pp	6434	CORUM
51639	pp	6625	CORUM
51639	pp	6626	CORUM
51639	pp	6631	CORUM
51639	pp	7536	CORUM
51639	pp	7756	CORUM
51639	pp	7919	CORUM
51639	pp	8220	CORUM
51639	pp	8449	CORUM
51639	pp	8559	CORUM
51639	pp	8563	CORUM
51639	pp	8683	CORUM
51639	pp	8896	CORUM
51639	pp	8899	CORUM
51639	pp	9092	CORUM
51639	pp	9128	CORUM
51639	pp	9129	CORUM
51639	pp	9295	CORUM
51639	pp	9410	CORUM
51639	pp	9416	CORUM
51639	pp	9584	CORUM
51639	pp	9589	CORUM
51639	pp	9716	CORUM
51639	pp	9775	CORUM
51639	pp	9785	CORUM
51639	pp	9879	CORUM
51639	pp	9939	CORUM
51639	pp	9984	CORUM
51639	pp	10250	CORUM
51639	pp	10286	CORUM
51639	pp	10450	CORUM
51639	pp	10465	CORUM
51639	pp	10569	CORUM
51639	pp	10594	CORUM
51639	pp	10643	CORUM
51639	pp	10713	CORUM
51639	pp	10915	CORUM
51639	pp	10921	CORUM
51639	pp	11017	CORUM
51639	pp	11051	CORUM
51639	pp	11052	CORUM
51639	pp	22826	CORUM
51639	pp	22827	CORUM
51639	pp	22985	CORUM
51639	pp	23013	CORUM
51639	pp	23350	CORUM
51639	pp	23398	CORUM
51639	pp	23517	CORUM
51639	pp	23759	CORUM
51639	pp	24144	CORUM
51639	pp	25804	CORUM
51639	pp	25949	CORUM
51639	pp	25962	CORUM
51639	pp	26121	CORUM
51639	pp	26986	CORUM
51639	pp	27336	CORUM
51639	pp	27339	CORUM
51639	pp	29105	CORUM
51639	pp	51340	CORUM
51639	pp	51428	CORUM
51639	pp	51503	CORUM
51639	pp	51593	CORUM
51639	pp	51645	CORUM
51639	pp	51690	CORUM
51639	pp	51729	CORUM
51639	pp	51755	CORUM
51639	pp	53938	CORUM
51639	pp	55660	CORUM
51639	pp	55696	CORUM
51639	pp	56259	CORUM
51639	pp	56949	CORUM
51639	pp	57187	CORUM
51639	pp	57461	CORUM
51639	pp	57703	CORUM
51639	pp	58509	CORUM
51639	pp	58517	CORUM
51639	pp	64783	CORUM
51639	pp	79002	CORUM
51639	pp	79228	CORUM
51639	pp	80145	CORUM
51639	pp	84321	CORUM
51639	pp	84811	CORUM
51639	pp	94104	CORUM
51639	pp	4904	CORUM
51639	pp	55599	CORUM
51639	pp	55954	CORUM
51639	pp	79622	CORUM
51639	pp	85437	CORUM
51639	pp	154007	CORUM
51639	pp	11325	CORUM
1410	pp	1431	BHMRRS
1410	pp	5684	BHMRRS
1410	pp	598	BHMRRS
1410	pp	3316	BHMRRS
1410	pp	3315	BHMRRS
1410	pp	1147	BHMRRS
1410	pp	1409	BHMRRS
1410	pp	126393	BHMRRS
57338	pp	6610	BHMRRS
57338	pp	57158	BHMRRS
57338	pp	56704	BHMRRS
1003	pp	5787	BHMRRS
1003	pp	3383	BHMRRS
1003	pp	2243	BHMRRS
1003	pp	2321	BHMRRS
1003	pp	9127	BHMRRS
1003	pp	3791	BHMRRS
1003	pp	3728	BHMRRS
1003	pp	1499	CORUM
1003	pp	8502	BHMRRS
1003	pp	5781	BHMRRS
1003	pp	999	BHMRRS
1003	pp	23049	BHMRRS
1003	pp	7431	BHMRRS
1003	pp	1495	BHMRRS
1003	pp	5025	BHMRRS
1003	pp	1500	BHMRRS
1003	pp	6464	BHMRRS
1003	pp	7450	BHMRRS
1003	pp	5175	BHMRRS
1003	pp	1000	BHMRRS
1003	pp	56288	CORUM
1003	pp	50855	CORUM
1003	pp	84552	CORUM
3481	pp	4856	BHMRRS
3481	pp	3484	BHMRRS
3481	pp	5069	BHMRRS
3481	pp	3482	BHMRRS
3481	pp	3486	BHMRRS
3481	pp	430	BHMRRS
3481	pp	3485	BHMRRS
3481	pp	3644	BHMRRS
3481	pp	7448	BHMRRS
3481	pp	7490	BHMRRS
3481	pp	3488	BHMRRS
3481	pp	3483	BHMRRS
3481	pp	3490	BHMRRS
3481	pp	3487	BHMRRS
3481	pp	7262	BHMRRS
3481	pp	7040	BHMRRS
3481	pp	3643	BHMRRS
3481	pp	5002	BHMRRS
3481	pp	3489	BHMRRS
3481	pp	1950	BHMRRS
3481	pp	3480	BHMRRS
3481	pp	2690	BHMRRS
3481	pp	3479	BHMRRS
3481	pp	3416	BHMRRS
3481	pp	1028	BHMRRS
3481	pp	2719	BHMRRS
51534	pp	51562	BHMRRS
51534	pp	7704	BHMRRS
51534	pp	9525	BHMRRS
51534	pp	54550	BHMRRS
51534	pp	875	BHMRRS
51534	pp	59349	BHMRRS
51534	pp	10567	BHMRRS
51534	pp	253980	BHMRRS
51534	pp	27183	BHMRRS
51534	pp	10534	BHMRRS
51534	pp	151871	BHMRRS
51534	pp	22934	BHMRRS
51534	pp	4077	BHMRRS
5704	pp	7314	BHMRRS
5704	pp	5706	CORUM
5704	pp	5711	CORUM
5704	pp	5716	CORUM
5704	pp	7316	BHMRRS
5704	pp	5708	CORUM
5704	pp	5719	CORUM
5704	pp	5705	CORUM
5704	pp	64210	BHMRRS
5704	pp	7311	BHMRRS
5704	pp	993	BHMRRS
5704	pp	5713	CORUM
5704	pp	5721	CORUM
5704	pp	5710	CORUM
5704	pp	5709	CORUM
5704	pp	5715	BHMRRS
5704	pp	5720	CORUM
5704	pp	5718	CORUM
5704	pp	9491	BHMRRS
5704	pp	9945	BHMRRS
5704	pp	5717	CORUM
5704	pp	6233	BHMRRS
5704	pp	9861	CORUM
5704	pp	10197	BHMRRS
5704	pp	5682	CORUM
5704	pp	5695	CORUM
5704	pp	5696	BHMRRS
5704	pp	10213	CORUM
5704	pp	5683	CORUM
5704	pp	23277	BHMRRS
5704	pp	5686	CORUM
5704	pp	5689	CORUM
5704	pp	5694	CORUM
5704	pp	5698	BHMRRS
5704	pp	5688	CORUM
5704	pp	5685	CORUM
5704	pp	51053	BHMRRS
5704	pp	5690	CORUM
5704	pp	5700	CORUM
5704	pp	4998	BHMRRS
5704	pp	5701	CORUM
5704	pp	5684	CORUM
5704	pp	2673	BHMRRS
5704	pp	5693	CORUM
2071	pp	51164	BHMRRS
2071	pp	2958	BHMRRS
2071	pp	404672	CORUM
2071	pp	7508	BHMRRS
2071	pp	5434	CORUM
2071	pp	6118	BHMRRS
2071	pp	5433	CORUM
2071	pp	5437	CORUM
2071	pp	2967	CORUM
2071	pp	22916	BHMRRS
2071	pp	56949	BHMRRS
2071	pp	613	BHMRRS
2071	pp	7157	BHMRRS
2071	pp	4331	CORUM
