uniprot_id	gene_name
P57075	UBASH3A
C9JXN7	UBASH3A
Q8TF42	UBASH3B
P0CG47	UBB
B4DV12	UBB
J3QS39	UBB
J3QSA3	UBB
J3QKN0	UBB
J3QL68	UBBP4
J3QLP7	UBBP4
J3QRK5	UBBP4
K7EMA8	UBBP4
J3KSM4	UBBP4
P0CG48	UBC
Q96C32	UBC
F5H041	UBC
F5GXK7	UBC
F5GYU3	UBC
F5GZ39	UBC
F5H7K6	UBC
F5H7Y5	UBC
F5H4D8	UBC
F5H388	UBC
F5H2Z3	UBC
F5H265	UBC
F5H747	UBC
F5H6Q2	UBC
O15205	UBD
Q5RJ89	UBD
P49459	UBE2A
P63146	UBE2B
D6RDW8	UBE2B
H0Y9V2	UBE2B
H0YA80	UBE2B
O00762	UBE2C
K4DI81	UBE2C
Q4G0X5	UBE2CBP
P51668	UBE2D1
P62837	UBE2D2
D6RFM0	UBE2D2
P61077	UBE2D3
D6R9F6	UBE2D3
D6RAH7	UBE2D3
D6R933	UBE2D3
D6RJB3	UBE2D3
D6RIZ3	UBE2D3
D6RA11	UBE2D3
D6R980	UBE2D3
H9KV45	UBE2D3
D6RGD0	UBE2D3
D6RAW0	UBE2D3
Q9Y2X8	UBE2D4
Q9UQL0	UBE2D4
F2Z3J6	UBE2D4
C9J9H9	UBE2D4
F8WCA2	UBE2D4
H0YGA2	UBE2D4
F8WEH7	UBE2D4
F8WE07	UBE2D4
Q8IWF7	UBE2DNL
P51965	UBE2E1
K4DI90	UBE2E1
C9J2P0	UBE2E1
H7C061	UBE2E1
Q96LR5	UBE2E2
F8W8F0	UBE2E2
F8WF15	UBE2E2
C9J180	UBE2E2
Q969T4	UBE2E3
Q969M7	UBE2F
H3BSR4	UBE2F
F2Z363	UBE2F
H3BUI7	UBE2F
G5E9R6	UBE2F
C9JSK8	UBE2F
F8WDQ9	UBE2F
C9IZ93	UBE2F
C9J9P8	UBE2F
F8WCT3	UBE2F
F8WB39	UBE2F
C9JF62	UBE2F
F8WFB7	UBE2F
C9JFD2	UBE2F
H9KVB9	UBE2F
F8WD80	UBE2F
C9J212	UBE2F
P62253	UBE2G1
K7EPR7	UBE2G1
I3L2H7	UBE2G1
I3L2Q4	UBE2G1
I3L0Q0	UBE2G1
P60604	UBE2G2
A6NMQ7	UBE2G2
F8WDB1	UBE2G2
F8WCB9	UBE2G2
P62256	UBE2H
C9JZG9	UBE2H
C9J8Q9	UBE2H
C9JZY6	UBE2H
H7C4M9	UBE2H
P63279	UBE2I
H3BQQ9	UBE2I
B0QYN7	UBE2I
H3BRD1	UBE2I
H3BPC4	UBE2I
Q9Y385	UBE2J1
Q8N2K1	UBE2J2
D6REN4	UBE2J2
A6NGS0	UBE2J2
D6R9H0	UBE2J2
D6RC43	UBE2J2
B1AMF0	UBE2J2
B1AMF1	UBE2J2
D6RA15	UBE2J2
D6RB84	UBE2J2
D6RD90	UBE2J2
P61086	UBE2K
B4DIZ2	UBE2K
C9JGP1	UBE2K
D6RFX1	UBE2K
D6RDM7	UBE2K
P68036	UBE2L3
E7EWS7	UBE2L3
O14933	UBE2L6
E9PKW8	UBE2L6
E9PQT7	UBE2L6
P61081	UBE2M
P61088	UBE2N
F8VQQ8	UBE2N
F8VZ29	UBE2N
F8VSD4	UBE2N
F8VV71	UBE2N
Q5JXB2	UBE2NL
Q9C0C9	UBE2O
K7ES11	UBE2O
K7EQ12	UBE2O
Q7Z7E8	UBE2Q1
Q8WVN8	UBE2Q2
H3BN94	UBE2Q2
E9PHD0	UBE2Q2
H3BV95	UBE2Q2
C9JX13	UBE2Q2
A1L167	UBE2QL1
Q712K3	UBE2R2
Q16763	UBE2S
K7EM75	UBE2S
K7EPJ1	UBE2S
Q9NPD8	UBE2T
Q5VVX9	UBE2U
Q13404	UBE2V1
D6RG00	UBE2V1
Q15819	UBE2V2
E5RGE2	UBE2V2
G3V113	UBE2V2
J3KNL8	UBE2V2
H0YBX6	UBE2V2
H0YBP9	UBE2V2
Q96B02	UBE2W
E5RG25	UBE2W
C9JJH0	UBE2W
H0YB73	UBE2W
Q9H832	UBE2Z
H0Y9X8	UBE2Z
D6RB11	UBE2Z
I3L4C5	UBE2Z
I3L286	UBE2Z
I3L3V3	UBE2Z
Q05086	UBE3A
Q7Z3V4	UBE3B
B7Z6V9	UBE3B
F5H5T5	UBE3B
F5H734	UBE3B
F5H6D6	UBE3B
F5H2J2	UBE3B
Q15386	UBE3C
H7C0Y1	UBE3C
Q7Z6J8	UBE3D
D6RD24	UBE3D
D6RHY9	UBE3D
H0Y359	UBE3D
J3KMY4	UBE3D
Q14139	UBE4A
B7Z7P0	UBE4A
O95155	UBE4B
K7EP75	UBE4B
B1AQ61	UBE4B
K7ERA7	UBE4B
K7ERZ1	UBE4B
O14562	UBFD1
H3BRL3	UBFD1
H3BUM8	UBFD1
Q9Y5Z9	UBIAD1
O95164	UBL3
P11441	UBL4A
F8WCT8	UBL4A
F8WB70	UBL4A
Q5HY81	UBL4A
Q8N7F7	UBL4B
Q9BZL1	UBL5
K7EQ43	UBL5
Q96S82	UBL7
H3BSE0	UBL7
H3BV23	UBL7
H3BSQ2	UBL7
H3BUV9	UBL7
Q8WVY7	UBLCP1
Q9NPG3	UBN1
K7ER78	UBN1
K7EJT1	UBN1
K7ESM4	UBN1
K7EQR1	UBN1
Q6ZU65	UBN2
C9J6Y5	UBN2
H7C4P8	UBN2
O94941	UBOX5
A2A2Q6	UBOX5
Q9NZI7	UBP1
C9JWL3	UBP1
F8WEP8	UBP1
Q9UMX0	UBQLN1
H0YDS0	UBQLN1
H0YEZ9	UBQLN1
Q9UHD9	UBQLN2
Q9H347	UBQLN3
C9IYQ4	UBQLN3
Q9NRR5	UBQLN4
Q8IYU4	UBQLNL
Q8IWV7	UBR1
H3BUZ4	UBR1
H3BUC4	UBR1
H3BNQ6	UBR1
H3BQF8	UBR1
H3BS20	UBR1
Q8IWV8	UBR2
Q6ZT12	UBR3
F8WEB7	UBR3
H0Y3K2	UBR3
H7BZD8	UBR3
H7C481	UBR3
Q5T4S7	UBR4
B4DYV5	UBR4
B4DPF6	UBR4
Q5TBN9	UBR4
O95071	UBR5
E5RFK7	UBR5
H0YBB4	UBR5
J3KMW7	UBR5
E7EMW7	UBR5
E7ET84	UBR5
H0YAV7	UBR5
Q8N806	UBR7
G3V253	UBR7
G3V2G3	UBR7
H0YJM2	UBR7
E9PCJ7	UBR7
H0YJA0	UBR7
G3V336	UBR7
H0YJY4	UBR7
Q9HAC8	UBTD1
Q8WUN7	UBTD2
P17480	UBTF
E9PLT2	UBTF
H0YDH7	UBTF
E9PKP7	UBTF
E9PMM2	UBTF
P0CB47	UBTFL1
P0CB48	UBTFL6
Q04323	UBXN1
E9PRQ7	UBXN1
E9PS08	UBXN1
E9PJ81	UBXN1
Q96LJ8	UBXN10
Q5T124	UBXN11
B7Z1T8	UBXN11
B7Z3N8	UBXN11
Q5T130	UBXN11
Q5T118	UBXN11
F2Z2K3	UBXN11
P68543	UBXN2A
B7ZKP8	UBXN2A
Q14CS0	UBXN2B
E5RGJ4	UBXN2B
H0YAX6	UBXN2B
E5RJ36	UBXN2B
Q92575	UBXN4
Q6PJ80	UBXN4
C9JLR4	UBXN4
F8WB86	UBXN4
Q9BZV1	UBXN6
K7ELN1	UBXN6
K7EP32	UBXN6
K7EJ02	UBXN6
O94888	UBXN7
F5GYB1	UBXN7
F8WB69	UBXN7
C9JAT7	UBXN7
H7BYF4	UBXN7
C9JD50	UBXN7
O00124	UBXN8
A4D1W8	UCC1
P09936	UCHL1
D6RJD9	UCHL1
D6R974	UCHL1
D6RE83	UCHL1
D6RF53	UCHL1
D6R956	UCHL1
P15374	UCHL3
Q5TBK7	UCHL3
Q9Y5K5	UCHL5
B7Z9U9	UCHL5
Q5LJB0	UCHL5
Q5LJB1	UCHL5
Q5LJA9	UCHL5
Q5LJA5	UCHL5
B4DW59	UCHL5
H0Y6Y4	UCHL5
H0Y4E0	UCHL5
H0Y636	UCHL5
H0Y4K0	UCHL5
Q9HA47	UCK1
G3V170	UCK1
Q5JT09	UCK1
Q9BZX2	UCK2
B4DGD3	UCK2
Q9NWZ5	UCKL1
Q9H3Z3	UCKL1
Q5JWV1	UCKL1
F8WAC3	UCKL1
Q8WVF2	UCMA
P55089	UCN
E9PLD9	UCN
Q96RP3	UCN2
Q969E3	UCN3
P25874	UCP1
P55851	UCP2
H0YFQ0	UCP2
H0YFR8	UCP2
F5GX45	UCP2
F5H312	UCP2
P55916	UCP3
C9JJ98	UCP3
F5H3N5	UCP3
Q8IX04	UEVLD
A8MYV4	UEVLD
Q9Y3C8	UFC1
Q92890	UFD1L
C9J6N9	UFD1L
C9JNP9	UFD1L
C9IZG3	UFD1L
A6NJ11	UFD1L
C9J7C8	UFD1L
O94874	UFL1
P61960	UFM1
H0Y614	UFM1
Q6NVU6	UFSP1
Q9NUQ7	UFSP2
D6RB53	UFSP2
D6R9J7	UFSP2
D6RGX2	UFSP2
D6RA67	UFSP2
H0YA18	UFSP2
H0Y9B0	UFSP2
Q16739	UGCG
O60701	UGDH
B4DN25	UGDH
E9PBD2	UGDH
E7ETF4	UGDH
E7ER83	UGDH
D6RHF4	UGDH
E7EV97	UGDH
E7ER95	UGDH
Q9NYU2	UGGT1
H7BZG0	UGGT1
E2QRN8	UGGT1
F8WCI2	UGGT1
F8WCE6	UGGT1
Q9NYU1	UGGT2
Q8N5K0	UGGT2
A6NP03	UGGT2
E7EMU6	UGGT2
Q16851	UGP2
C9JQU9	UGP2
F8WC70	UGP2
F2Z3P4	UGP2
F2Z3H1	UGP2
F8WDA2	UGP2
C9J6Q0	UGP2
C9JVG3	UGP2
E7EUC7	UGP2
C9J3M0	UGP2
C9JUW1	UGP2
C9JNZ1	UGP2
C9JWG0	UGP2
H7C500	UGP2
C9JTZ5	UGP2
P22309	UGT1A1
A6NJC3	UGT1A1
Q9HAW8	UGT1A10
Q7Z6H8	UGT1A10
P35503	UGT1A3
P22310	UGT1A4
B8K288	UGT1A4S
P35504	UGT1A5
P19224	UGT1A6
B5MCT4	UGT1A6
C9JMY5	UGT1A6
H7C5F8	UGT1A6
Q9HAW7	UGT1A7
H0Y8D7	UGT1A7
Q9HAW9	UGT1A8
O60656	UGT1A9
Q9Y4X1	UGT2A1
D6RFW5	UGT2A1
D6RHF3	UGT2A1
Q6UWM9	UGT2A3
F5GY78	UGT2A3
D6RBL8	UGT2A3
P36537	UGT2B10
B4DPP1	UGT2B10
O75310	UGT2B11
P54855	UGT2B15
F8WCE9	UGT2B15
O75795	UGT2B17
Q9BY64	UGT2B28
P06133	UGT2B4
A6NCP7	UGT2B4
G5E9X8	UGT2B4
D6RGY0	UGT2B4
P16662	UGT2B7
D6RH08	UGT2B7
E9PBP8	UGT2B7
Q6NUS8	UGT3A1
B7Z8Q8	UGT3A1
D6RHV6	UGT3A1
E9PD17	UGT3A1
Q3SY77	UGT3A2
F5H377	UGT3A2
D6RHY1	UGT3A2
E9PFK7	UGT3A2
D6RDU1	UGT3A2
Q16880	UGT8
D6RFW2	UGT8
Q8TAS1	UHMK1
G3V1M1	UHMK1
Q96T88	UHRF1
Q6BDS2	UHRF1BP1
H7C1J4	UHRF1BP1
A0JNW5	UHRF1BP1L
F8VWX2	UHRF1BP1L
H0YHT7	UHRF1BP1L
F8VRN3	UHRF1BP1L
F8W1I2	UHRF1BP1L
F8VW65	UHRF1BP1L
F8W665	UHRF1BP1L
Q96PU4	UHRF2
B1AL33	UHRF2
Q96RL1	UIMC1
D6RCQ3	UIMC1
F8VQY2	UIMC1
D6RDZ5	UIMC1
D6RC40	UIMC1
D6RCF3	UIMC1
D6R9M3	UIMC1
Q9BZM6	ULBP1
Q9BZM5	ULBP2
Q9BZM4	ULBP3
O75385	ULK1
F5H1G7	ULK1
F5GWJ7	ULK1
F5H4E9	ULK1
F5GZQ0	ULK1
F5H1S7	ULK1
F5H2J7	ULK1
Q8IYT8	ULK2
K7EP89	ULK2
K7EIU2	ULK2
K7EKK9	ULK2
Q6PHR2	ULK3
H3BMW8	ULK3
B4DFT0	ULK3
H3BS27	ULK3
H3BV76	ULK3
H3BT78	ULK3
H3BTS3	ULK3
H3BPN6	ULK3
H3BP85	ULK3
Q96C45	ULK4
C9JVZ3	ULK4
P07911	UMOD
E9PEA4	UMOD
I3L3Z4	UMOD
I3L4Y6	UMOD
I3L1M3	UMOD
I3L4B0	UMOD
I3L3E0	UMOD
I3L2J2	UMOD
I3L2K2	UMOD
I3L1A9	UMOD
Q5DID0	UMODL1
H0Y3S4	UMODL1
H0Y8E5	UMODL1
H0Y856	UMODL1
H0Y898	UMODL1
H0Y880	UMODL1
H0Y887	UMODL1
P11172	UMPS
F2Z3P2	UMPS
B5LY72	UMPS
F2Z303	UMPS
B5LY68	UMPS
E9PFD2	UMPS
F8WDG4	UMPS
Q13432	UNC119
K7EN86	UNC119
K7EJU3	UNC119
C9JSK0	UNC119
J3QQT8	UNC119
A6NIH7	UNC119B
Q9UPW8	UNC13A
F8W059	UNC13A
F8W0P6	UNC13A
H7BXE5	UNC13A
J3KQI7	UNC13A
F8VZH8	UNC13A
O14795	UNC13B
F8W8M9	UNC13B
B1AM27	UNC13B
Q8NB66	UNC13C
F5H090	UNC13C
H0YL13	UNC13C
F5H7F0	UNC13C
H3BRP8	UNC13C
Q70J99	UNC13D
K7EIH3	UNC13D
K7EMK8	UNC13D
K7EN81	UNC13D
K7EQ37	UNC13D
K7EN29	UNC13D
K7EM66	UNC13D
K7ELN2	UNC13D
Q9H3U1	UNC45A
Q8IWX7	UNC45B
Q53HI1	UNC50
J3KQ47	UNC50
H7C3J5	UNC50
H7BYK3	UNC50
Q6ZN44	UNC5A
H0Y9G2	UNC5A
H0Y8R2	UNC5A
Q8IZJ1	UNC5B
O95185	UNC5C
D6RE16	UNC5C
E0CX15	UNC5C
Q8IV45	UNC5CL
Q6UXZ4	UNC5D
C9J2B6	UNC5D
H7BXJ2	UNC5D
E9PDS8	UNC5D
C9J1I0	UNC5D
Q9P2D8	UNC79
B5MDL6	UNC79
G3V3Q1	UNC79
G3V2U4	UNC79
Q8N2C7	UNC80
C9J1U3	UNC80
H3BLU5	UNC80
A4D2Q0	UNC84A
B0QY63	UNC84B
B0QY67	UNC84B
B0QY65	UNC84B
B0QY64	UNC84B
B0QY69	UNC84B
B0QY68	UNC84B
B0QY66	UNC84B
B0QY60	UNC84B
Q86WB7	UNC93A
D6RFH7	UNC93A
Q9H1C4	UNC93B1
E9PI69	UNC93B1
E9PNE5	UNC93B1
E9PR93	UNC93B1
A6NJT0	UNCX
P13051	UNG
F5GYA2	UNG
F5H2E0	UNG
Q9C0B0	UNK
K7ELF5	UNK
K7EIZ1	UNK
K7EQ93	UNK
K7EQJ1	UNK
K7EMB1	UNK
Q9H9P5	UNKL
E9PDK2	UNKL
E2QRG9	UNKL
D6RA68	UNKL
Q9Y6S7	unknown
Q6UWF6	UNQ3029/PRO9830
Q6UWF5	UNQ5815/PRO19632
Q6UY13	UNQ5830/PRO19650/PRO19816
Q6UXQ6	UNQ6125/PRO20090
Q6UXV3	UNQ6126/PRO20091
Q6UXQ8	UNQ6190/PRO20217
Q6UXU1	UNQ6490/PRO21339
Q6UXR8	UNQ6493/PRO21345
Q6UXR6	UNQ6494/PRO21346
Q6UXP8	UNQ6975/PRO21958
Q6UXU0	UNQ9165/PRO28630
Q6UXP9	UNQ9370/PRO34162
Q9UBR1	UPB1
E7EUZ5	UPB1
F8WC94	UPB1
Q92900	UPF1
Q9HAU5	UPF2
Q9H1J1	UPF3A
Q9BZI7	UPF3B
O00322	UPK1A
O75841	UPK1B
E7ETN9	UPK1B
C9J027	UPK1B
C9J9M7	UPK1B
C9J6N2	UPK1B
O00526	UPK2
O75631	UPK3A
Q9BT76	UPK3B
A6NHH5	UPK3B
B0FP48	UPK3BL
E5RIL1	UPK3BL
Q16831	UPP1
B4DND0	UPP1
Q86Y75	UPP1
C9J486	UPP1
C9K0J2	UPP1
F8WD51	UPP1
C9JIP2	UPP1
O95045	UPP2
Q96BW1	UPRT
E9PSD7	UPRT
F8W6E9	UPRT
Q9NVA1	UQCC
H7BYA2	UQCC
B1AKV3	UQCC
B1AKV2	UQCC
B1AKV4	UQCC
B7Z7J8	UQCC
B7Z314	UQCC
B1AKV6	UQCC
B7Z1C6	UQCC
H7C611	UQCC
F8WAM1	UQCC
F5H4C5	UQCC
H7BZM2	UQCC
H7C3C3	UQCC
D6RDV2	UQCC
F8WCR2	UQCC
Q9UDW1	UQCR10
O14957	UQCR11
P14927	UQCRB
B7Z2R2	UQCRB
E5RHG9	UQCRB
E5RIT7	UQCRB
P31930	UQCRC1
F8WEF1	UQCRC1
F8WER5	UQCRC1
P22695	UQCRC2
H3BUI9	UQCRC2
H3BSJ9	UQCRC2
H3BUE4	UQCRC2
H3BRG4	UQCRC2
H3BP04	UQCRC2
P47985	UQCRFS1
P0C7P4	UQCRFS1P1
P07919	UQCRH
O14949	UQCRQ
O60287	URB1
Q14146	URB2
Q8TCY8	URG7
Q8TCY9	URGCP
E9PFF6	URGCP
C9JKA8	URGCP
F8WDN0	URGCP
C9J0W2	URGCP
F8WCC3	URGCP
O94763	URI1
I3L104	URI1
I3L2V7	URI1
I3L0K5	URI1
I3L280	URI1
I3L130	URI1
I3L467	URI1
F8W9T0	URI1
I3NI51	URI1
K7EQZ9	URI1
Q9BTM9	URM1
Q5T4A9	URM1
Q96N76	UROC1
P06132	UROD
Q5T446	UROD
H0Y5R6	UROD
P10746	UROS
Q5T3L8	UROS
Q5T3L9	UROS
Q5T3L7	UROS
Q9BQ65	USB1
H3BTS1	USB1
H3BTT8	USB1
H3BN52	USB1
H3BNM8	USB1
Q9NZ43	USE1
F8W6G7	USE1
G8JLK1	USE1
P22415	USF1
B1AQP1	USF1
E9PME6	USF1
E9PJ52	USF1
E9PQA2	USF1
H0YD59	USF1
Q7Z5Y1	usf1-bd
Q15853	USF2
Q6YI47	USF2
Q9Y6N9	USH1C
E9PNW1	USH1C
Q495M9	USH1G
J3KSN5	USH1G
O75445	USH2A
Q8N6Y0	USHBP1
Q8N8Y1	USHBP1
G8JLM4	USHBP1
Q96IX5	USMG5
O60763	USO1
F5GZ76	USO1
H0Y7C0	USO1
F5GYR8	USO1
F5H4X1	USO1
O94782	USP1
C9JC88	USP1
C9JWX4	USP1
Q14694	USP10
H3BNL0	USP10
H3BQC6	USP10
H3BQP1	USP10
J3KT19	USP10
H3BNP1	USP10
H3BNA1	USP10
H3BNS8	USP10
H3BVF1	USP10
P51784	USP11
G5E9A6	USP11
Q5JXD3	USP11
C9JBP8	USP11
O75317	USP12
Q92995	USP13
H7C5J3	USP13
H7C502	USP13
P54578	USP14
B7Z4N8	USP14
A6NJA2	USP14
J3KS55	USP14
J3QRZ5	USP14
J3QQT6	USP14
Q9Y4E8	USP15
H0YH96	USP15
H0YHM4	USP15
H0YI26	USP15
F8W0H4	USP15
H0YI31	USP15
F8VZG8	USP15
F8VVY7	USP15
E9PCQ3	USP15
Q9Y5T5	USP16
B4DUS4	USP16
H9KVB6	USP16
C9JJH3	USP17L10
C9JVI0	USP17L11
C9JPN9	USP17L12
C9JLJ4	USP17L13
C9J2P7	USP17L15
D6RBQ6	USP17L17
D6R9N7	USP17L18
D6RCP7	USP17L19
Q7RTZ2	USP17L1P
Q6R6M4	USP17L2
D6RJB6	USP17L20
D6R901	USP17L21
D6RA61	USP17L22
D6RBM5	USP17L23
Q0WX57	USP17L24
A6NCW0	USP17L3
A6NCW7	USP17L4
A8MUK1	USP17L5
Q6QN14	USP17L6
P0C7H9	USP17L7
P0C7I0	USP17L8
Q9UMW8	USP18
O94966	USP19
C9J8M4	USP19
E7ESU0	USP19
B5MEG5	USP19
E7EN22	USP19
H0YB23	USP19
E7EST9	USP19
O75604	USP2
E9PPM2	USP2
E9PSH6	USP2
E9PJ34	USP2
Q9Y2K6	USP20
Q9UK80	USP21
Q9UPT9	USP22
K7ESK0	USP22
J3QRV6	USP22
J3QS30	USP22
K7ERX6	USP22
Q9UPU5	USP24
B7WPF4	USP24
Q9UHP3	USP25
Q96B65	USP25
H7C253	USP25
H7C1T8	USP25
Q9BXU7	USP26
A6NNY8	USP27X
Q96RU2	USP28
Q6NZX9	USP28
G3V1N5	USP28
B4E3L3	USP28
F5H2G4	USP28
F5H6Q3	USP28
F5GZ74	USP28
H0YFA0	USP28
H0YG96	USP28
H0YH19	USP28
H0YFD7	USP28
H0YFX3	USP28
H0YFT9	USP28
Q9HBJ7	USP29
Q9Y6I4	USP3
B4DWJ6	USP3
H0YNK1	USP3
Q6JHV3	USP3
B4DV65	USP3
H0YKU8	USP3
H0YMP6	USP3
H0YMW1	USP3
H0YNX9	USP3
H0YLB7	USP3
H0YMI4	USP3
H0YLG0	USP3
H0YL81	USP3
H0YLJ0	USP3
H0YM72	USP3
Q70CQ3	USP30
B3KUS5	USP30
F5H3L3	USP30
F5H8D3	USP30
F5GXG2	USP30
Q70CQ4	USP31
I3L4X5	USP31
Q8NFA0	USP32
Q7Z5T3	USP32
K7EQL6	USP32
K7EII4	USP32
K7EKZ1	USP32
K7ENU6	USP32
K7EKK3	USP32
K7EL53	USP32
K7EN13	USP32
K7EPL4	USP32
Q8TEY7	USP33
E9PLK7	USP33
H0YD08	USP33
H0YCV3	USP33
E9PQP0	USP33
E9PP47	USP33
Q70CQ2	USP34
H7C150	USP34
H7C183	USP34
H7BZ73	USP34
Q9P2H5	USP35
H0YEP1	USP35
E9PK78	USP35
E9PRM2	USP35
E7EWV7	USP35
Q9P275	USP36
Q8IXW9	USP36
K7ELR5	USP36
K7EMM6	USP36
K7EPT1	USP36
K7EQS0	USP36
E9PEW0	USP36
K7EQH2	USP36
K7EIH0	USP36
K7EIT7	USP36
K7ERP8	USP36
K7EJI3	USP36
K7EKL7	USP36
K7ERC1	USP36
K7EKN3	USP36
K7ELT3	USP36
Q86T82	USP37
Q86W68	USP37
Q8NB14	USP38
Q3ZCV1	USP38
H0Y9H5	USP38
Q53GS9	USP39
G5E9H0	USP39
C9JIU2	USP39
B8ZZD1	USP39
C9J0X5	USP39
B9A018	USP39
F8WC91	USP39
Q13107	USP4
C9JNU9	USP4
H7C189	USP4
Q9NVE5	USP40
H7C307	USP40
C9JK14	USP40
H7C0C4	USP40
H7BZ71	USP40
H7C2T9	USP40
Q3LFD5	USP41
H7BXK0	USP41
Q9H9J4	USP42
B4DP25	USP42
E5RJP3	USP42
E7EWZ4	USP42
C9JPC9	USP42
F8WD92	USP42
Q70EL4	USP43
B7ZVX5	USP43
Q9H0E7	USP44
F8VRW0	USP44
F8VRI7	USP44
F8VVD6	USP44
Q70EL2	USP45
Q5JV78	USP45
D6RBV3	USP45
D6RE98	USP45
H0Y986	USP45
H0Y8Q0	USP45
H0Y8J5	USP45
D6RC01	USP45
E2QRF0	USP45
H0YA21	USP45
F5H1L5	USP45
P62068	USP46
D6R9Z4	USP46
D6RIX7	USP46
H7BZK6	USP46
Q96K76	USP47
E9PM46	USP47
E9PQC0	USP47
Q86UV5	USP48
B7ZKS7	USP48
H3BLX5	USP48
E9PJH5	USP48
E9PJ93	USP48
E9PRY5	USP48
E9PJ87	USP48
Q70CQ1	USP49
A6PVU2	USP49
Q5T3E1	USP49
A6PVU3	USP49
H7BZI7	USP49
P45974	USP5
F5H571	USP5
Q70EL3	USP50
E9PP86	USP50
H0YDN5	USP50
H0YNB9	USP50
Q70EK9	USP51
Q70EK8	USP53
D6RF54	USP53
H0Y8Q1	USP53
Q70EL1	USP54
G8JLB5	USP54
H7C1E9	USP54
H7C296	USP54
E7EW90	USP54
P35125	USP6
Q92738	USP6NL
Q93009	USP7
B7Z815	USP7
F5H8E5	USP7
H3BQD1	USP7
F5H2X1	USP7
H3BUV0	USP7
H3BRA2	USP7
H3BTM1	USP7
H3BRI4	USP7
H3BMF6	USP7
I3L2D8	USP7
H3BVA7	USP7
H3BND8	USP7
P40818	USP8
H0YLS3	USP8
B4DKA8	USP8
H0YM17	USP8
H0YLH2	USP8
H0YKV1	USP8
H0YNL5	USP8
H0YM47	USP8
Q93008	USP9X
E9PFG1	USP9X
H7C5R3	USP9X
O00507	USP9Y
H7C2M9	USP9Y
Q5W0Q7	USPL1
Q9Y2C2	UST
Q5T230	UTF1
Q9Y3A2	UTP11L
B4DJC6	UTP11L
Q9BVJ6	UTP14A
F8WD00	UTP14A
E9PEL7	UTP14A
Q5TAP6	UTP14C
Q8TED0	UTP15
B4DXK8	UTP15
B4DU75	UTP15
H0Y8P4	UTP15
D6RF65	UTP15
Q9Y5J1	UTP18
J3QRG0	UTP18
J3QR85	UTP18
J3QLD6	UTP18
J3KSR7	UTP18
F6VJE8	UTP18
O75691	UTP20
Q9BRU9	UTP23
G3XAM4	UTP23
E5RGP0	UTP23
E5RH13	UTP23
E5RG01	UTP23
E5RIM0	UTP23
E5RIC4	UTP23
Q9NQZ2	UTP3
Q9NYH9	UTP6
J3KRR8	UTP6
J3QSA7	UTP6
P46939	UTRN
Q5JT49	UTRN
Q5SYY2	UTRN
Q5T098	UTRN
Q5SYY1	UTRN
Q5T097	UTRN
Q5JT45	UTRN
Q5JT44	UTRN
H0Y337	UTRN
O95399	UTS2
Q5H8X8	UTS2
Q765I0	UTS2D
F2Z3I1	UTS2D
F8WCV4	UTS2D
C9JU87	UTS2D
Q9UKP6	UTS2R
O14607	UTY
F5GWV3	UTY
F5H8B4	UTY
A6NCS7	UTY
F5H3N7	UTY
Q9P2Y5	UVRAG
B3KTC1	UVRAG
B7Z6A0	UVRAG
E9PK00	UVRAG
E9PR71	UVRAG
H0YDD1	UVRAG
Q2YD98	UVSSA
H0Y924	UVSSA
Q8NBZ7	UXS1
B3KV61	UXS1
B4E3U7	UXS1
C9JCB7	UXS1
C9JE50	UXS1
C9JFU6	UXS1
C9J3T9	UXS1
C9JW33	UXS1
Q9UBK9	UXT
Q08AM6	VAC14
B3KSM8	VAC14
J3QLC3	VAC14
H3BQD9	VAC14
H3BUU8	VAC14
H3BN23	VAC14
P23763	VAMP1
F5GZV7	VAMP1
F5H787	VAMP1
P63027	VAMP2
J3QRU4	VAMP2
F8WCA0	VAMP2
K7ENK9	VAMP2
Q15836	VAMP3
K7EKX0	VAMP3
O75379	VAMP4
O95183	VAMP5
P51809	VAMP7
E5RH06	VAMP7
Q9BV40	VAMP8
C9JXZ5	VAMP8
B8ZZT4	VAMP8
Q8TAA9	VANGL1
Q9ULK5	VANGL2
Q9P0L0	VAPA
J3QKM9	VAPA
O95292	VAPB
E5RK64	VAPB
P26640	VARS
E7EVJ6	VARS
B0V043	VARS
B4DZ61	VARS
H0Y426	VARS
A2ABF4	VARS
B0V044	VARS
H0Y3X9	VARS
Q5SP20	VARS
H0Y4A6	VARS
Q5ST30	VARS2
B4DG77	VARS2
F5GXJ0	VARS2
A2ABL6	VARS2
E7ERL9	VARS2
B4E0K6	VARS2
B7ZCJ6	VARS2
F8W0F9	VARS2
F8VWW3	VARS2
I3L0B9	VARS2
F8VZ59	VARS2
E7ER01	VARS2
F8W0W3	VARS2
Q7L8A9	VASH1
G3V3P4	VASH1
G3V4N9	VASH1
Q86V25	VASH2
B4DYZ5	VASH2
C9JY36	VASH2
Q6EMK4	VASN
P50552	VASP
K7ENR7	VASP
K7ENL7	VASP
K7EIG8	VASP
K7EQD0	VASP
K7EM16	VASP
Q99536	VAT1
B0AZP7	VAT1
B4DPX4	VAT1
K7ERT7	VAT1
K7ESA3	VAT1
K7EM19	VAT1
K7ENX2	VAT1
K7EJM4	VAT1
K7ER81	VAT1
Q9HCJ6	VAT1L
P15498	VAV1
F5H5P4	VAV1
P52735	VAV2
Q9UKW4	VAV3
E9PMJ5	VAV3
