Bait	Prey	MiST score
VPR	Q9Y3B9	0.00000
VPR	Q9Y3C1	0.00000
VPR	Q9Y3D0	0.00000
VPR	Q9Y3D3	0.00000
VPR	Q9Y3D5	0.00000
VPR	Q9Y3D9	0.00000
VPR	Q9Y3F4	0.00000
VPR	Q9Y3R5	0.00000
VPR	Q9Y3T9	0.00000
VPR	Q9Y3U8	0.00000
VPR	Q9Y3Z3	0.00000
VPR	Q9Y4A5	0.00000
VPR	Q9Y4C1	0.00000
VPR	Q9Y4C8	0.00000
VPR	Q9Y4F3	0.00000
VPR	Q9Y4L1	0.00000
VPR	Q9Y4P3	0.00000
VPR	Q9Y4W2	0.00000
VPR	Q9Y4Z0	0.00000
VPR	Q9Y512	0.00000
VPR	Q9Y580	0.00000
VPR	Q9Y5A9	0.00000
VPR	Q9Y5E9	0.00000
VPR	Q9Y5J1	0.00000
VPR	Q9Y5J9	0.00000
VPR	Q9Y5L0	0.00000
VPR	Q9Y5L4	0.00000
VPR	Q9Y5M8	0.00000
VPR	Q9Y5P8	0.00000
VPR	Q9Y5Q8	0.00000
VPR	Q9Y5Q9	0.00000
VPR	Q9Y5V0	0.00000
VPR	Q9Y5V3	0.00000
VPR	Q9Y5Y0	0.00000
VPR	Q9Y608	0.00000
VPR	Q9Y657	0.00000
VPR	Q9Y676	0.00000
VPR	Q9Y678	0.00000
VPR	Q9Y6D0	0.00000
VPR	Q9Y6D5	0.00000
VPR	Q9Y6D6	0.00000
VPR	Q9Y6G3	0.00000
VPR	Q9Y6K0	0.00000
VPR	Q9Y6M1	0.00000
VPR	Q9Y6V7	0.00000
VPR	Q9Y6Y0	0.00000
VPR	28876542	0.00008
VPR	9629359	0.00008
VPR	19172948	0.00010
VPR	28876544	0.00014
VPR	P16403	0.00015
VPR	P41252	0.00029
VPR	25121906	0.00030
VPR	P84098	0.00033
VPR	19172954	0.00041
VPR	P39023	0.00045
VPR	Q9UMS4	0.00048
VPR	P61247	0.00070
VPR	P83731	0.00125
VPR	P40429	0.00128
VPR	P05388	0.00129
VPR	Q7Z6Z7	0.00135
VPR	P61313	0.00144
VPR	P62899	0.00149
VPR	28872818.1	0.00149
VPR	P27708	0.00150
VPR	Q13263	0.00160
VPR	P52272	0.00160
VPR	P54105	0.00170
VPR	P54652	0.00176
VPR	P62081	0.00183
VPR	P62424	0.00189
VPR	P62847	0.00205
VPR	P18621	0.00221
VPR	Q9BQA1	0.00243
VPR	P27635	0.00288
VPR	P46777	0.00299
VPR	Q9NXV2	0.00354
VPR	P61353	0.00359
VPR	Q9NX63	0.00394
VPR	P62891	0.00409
VPR	P62906	0.00496
VPR	P62750	0.00499
VPR	P01891	0.00547
VPR	P60660	0.00575
VPR	Q01804	0.00622
VPR	Q9UNF1	0.00648
VPR	P62318	0.00660
VPR	Q5T1J5	0.00713
VPR	P46782	0.00773
VPR	O14980	0.00785
VPR	P05787	0.00933
VPR	P53985	0.00944
VPR	P22695	0.00966
VPR	O95373	0.01388
VPR	O95816	0.01470
VPR	21898538	0.01471
VPR	P08238	0.01564
VPR	P61513	0.01584
VPR	P23588	0.01593
VPR	Q08380	0.01741
VPR	Q13310	0.01909
VPR	P50991	0.01913
VPR	Q8N2K0	0.02101
VPR	P08729	0.02387
VPR	P00403	0.02492
VPR	P55786	0.02499
VPR	P55060	0.02633
VPR	P25205	0.02649
VPR	P68032	0.02718
VPR	P13646	0.02730
VPR	P68133	0.02778
VPR	P63267	0.02964
VPR	P62316	0.03055
VPR	P42704	0.03632
VPR	Q04695	0.03671
VPR	P08727	0.03769
VPR	P08708	0.03771
VPR	P12235	0.03851
VPR	P22087	0.04050
VPR	Q9BVC6	0.04064
VPR	Q16891	0.04213
VPR	P52732	0.04435
VPR	P55084	0.04569
VPR	Q9NZI8	0.04600
VPR	Q5H9J7	0.04608
VPR	P19012	0.04749
VPR	Q15370	0.05122
VPR	P14866	0.05284
VPR	Q7Z417	0.05438
VPR	P08779	0.05537
VPR	P84090	0.05552
VPR	Q8IWV8	0.05740
VPR	Q9GZT3	0.05828
VPR	P27824	0.05878
VPR	O75746	0.05984
VPR	O60884	0.06203
VPR	P35579	0.06271
VPR	P62263	0.06559
VPR	O14880	0.06728
VPR	P40939	0.06775
VPR	Q9Y285	0.06881
VPR	O14744	0.06913
VPR	P68431	0.06937
VPR	P13489	0.06957
VPR	Q02878	0.07137
VPR	P01857	0.07175
VPR	P26599	0.07197
VPR	O95399	0.07328
VPR	P14625	0.07516
VPR	P62888	0.07560
VPR	P62701	0.07746
VPR	P53007	0.07841
VPR	25121907	0.07865
VPR	P36578	0.07875
VPR	P25398	0.07882
VPR	P62917	0.07892
VPR	P62241	0.07944
VPR	A5A3E0	0.08006
VPR	Q08211	0.08041
VPR	O43390	0.08057
VPR	Q07020	0.08256
VPR	P62266	0.08432
VPR	P62306	0.08441
VPR	Q9Y4W6	0.08530
VPR	P51991	0.08735
VPR	P78527	0.08749
VPR	P62829	0.08908
VPR	P19338	0.09103
VPR	P67809	0.09177
VPR	P06733	0.09462
VPR	P31689	0.09524
VPR	Q3MHD2	0.09581
VPR	P17066	0.09841
VPR	P68366	0.09858
VPR	Q12905	0.10289
VPR	P62851	0.10329
VPR	P46776	0.10458
VPR	P02533	0.10505
VPR	P02786	0.10675
VPR	P61254	0.10686
VPR	O00743	0.10717
VPR	Q71U36	0.10751
VPR	P06576	0.10756
VPR	P12236	0.10920
VPR	P10412	0.11183
VPR	P07919	0.11807
VPR	P16615	0.11850
VPR	P06310	0.12267
VPR	P34931	0.12435
VPR	P27348	0.12438
VPR	O43169	0.12523
VPR	P63173	0.12621
VPR	Q13748	0.12914
VPR	Q9NUQ7	0.13097
VPR	O76011	0.13140
VPR	P47914	0.13149
VPR	P61978	0.13164
VPR	Q6PEY2	0.13294
VPR	Q9NY65	0.13431
VPR	O95678	0.13662
VPR	Q9NZ01	0.14100
VPR	Q15323	0.14165
VPR	P48668	0.14240
VPR	P04259	0.14349
VPR	P62753	0.14580
VPR	Q9Y277	0.14594
VPR	P78386	0.14737
VPR	P62736	0.14901
VPR	P18031	0.15182
VPR	P48741	0.15184
VPR	Q9HCC0	0.15199
VPR	O60814	0.15234
VPR	Q9BUF5	0.15277
VPR	P19013	0.15536
VPR	P25705	0.15639
VPR	O43175	0.15762
VPR	P62249	0.15939
VPR	O76009	0.15949
VPR	P62913	0.16076
VPR	P62988	0.16126
VPR	Q15208	0.16256
VPR	P01614	0.16324
VPR	P11021	0.16408
VPR	Q9BUJ2	0.16423
VPR	O43790	0.16622
VPR	P11940	0.16735
VPR	Q00839	0.16762
VPR	P49411	0.17222
VPR	Q96JJ7	0.17552
VPR	P28799	0.17826
VPR	P18124	0.18325
VPR	Q12906	0.18480
VPR	Q92973	0.18522
VPR	P13647	0.18532
VPR	P05166	0.18587
VPR	O75688	0.18630
VPR	25121908	0.18686
VPR	P39656	0.18775
VPR	P05165	0.19170
VPR	P50914	0.19213
VPR	P68104	0.19255
VPR	P40616	0.19416
VPR	P78371	0.19636
VPR	Q99867	0.19682
VPR	P08670	0.19717
VPR	P42677	0.19899
VPR	Q07065	0.19900
VPR	P02538	0.20051
VPR	P22061	0.20315
VPR	P49368	0.20593
VPR	P15880	0.21615
VPR	Q9H3K6	0.22135
VPR	P38646	0.22168
VPR	P46779	0.22322
VPR	P05141	0.23250
VPR	P11142	0.23437
VPR	P45880	0.23452
VPR	P35232	0.23469
VPR	P35527	0.23505
VPR	Q02978	0.23560
VPR	Q9H967	0.23706
VPR	P04350	0.23967
VPR	P11498	0.23998
VPR	O43242	0.24093
VPR	Q13509	0.24211
VPR	Q14525	0.24284
VPR	Q8WWM7	0.24323
VPR	Q96RQ3	0.24451
VPR	P31943	0.24606
VPR	P50990	0.24700
VPR	P05023	0.24945
VPR	P10809	0.25097
VPR	Q99623	0.25345
VPR	P08107	0.25633
VPR	Q92734	0.25708
VPR	O00483	0.25903
VPR	P40227	0.26077
VPR	P62805	0.26256
VPR	P26641	0.26272
VPR	Q13085	0.26495
VPR	P36542	0.26994
VPR	P12004	0.27186
VPR	P62269	0.27356
VPR	P42166	0.27375
VPR	Q13885	0.29089
VPR	Q9BVA1	0.29276
VPR	O76014	0.29708
VPR	P13645	0.30251
VPR	Q9P003	0.30781
VPR	Q92764	0.30786
VPR	P35908	0.31025
VPR	Q3ZCQ8	0.31489
VPR	Q9Y6H1	0.31493
VPR	Q9Y2R0	0.31826
VPR	P04264	0.31958
VPR	P08195	0.31967
VPR	P17987	0.32298
VPR	P11166	0.32495
VPR	P68371	0.33234
VPR	P62873	0.33301
VPR	Q9BQE3	0.33513
VPR	P07910	0.33858
VPR	P50454	0.34135
VPR	Q14532	0.34656
VPR	P60709	0.34769
VPR	Q00325	0.34987
VPR	Q9BRX2	0.35070
VPR	P07437	0.35560
VPR	Q92945	0.36118
VPR	Q66PJ3	0.36598
VPR	Q9Y3I0	0.37643
VPR	Q5SWX8	0.38319
VPR	Q01130	0.38830
VPR	P55735	0.39075
VPR	P50402	0.40129
VPR	P68363	0.41187
VPR	Q86V81	0.41565
VPR	P35637	0.42609
VPR	O60831	0.43526
VPR	Q13445	0.43853
VPR	O60812	0.44008
VPR	9629361	0.45239
VPR	P10321	0.45259
VPR	P04899	0.45561
VPR	P35900	0.45750
VPR	Q9NQ29	0.47329
VPR	P21912	0.47896
VPR	Q14974	0.48967
VPR	Q9Y3Y2	0.49901
VPR	Q9UPQ9	0.54453
VPR	O75122	0.54695
VPR	Q14257	0.56085
VPR	P01625	0.56742
VPR	Q06830	0.56930
VPR	Q92804	0.57604
VPR	P04843	0.60820
VPR	P10606	0.61481
VPR	O14983	0.61762
VPR	Q14739	0.64062
VPR	P62879	0.65917
VPR	P63167	0.66781
VPR	Q9Y383	0.67016
VPR	O00264	0.68015
VPR	Q07021	0.68915
VPR	Q9P2F8	0.69144
VPR	P26232	0.69144
VPR	O43237	0.69144
VPR	O75400	0.69144
VPR	Q6ZMG9	0.69144
VPR	Q9UHG3	0.69144
VPR	Q96PU8	0.69144
VPR	P14209	0.69144
VPR	P63172	0.69144
VPR	P49454	0.69144
VPR	Q9HAV0	0.69144
VPR	Q6ZRP7	0.69144
VPR	P16298	0.69144
VPR	Q8NB37	0.69144
VPR	Q7Z3E5	0.69144
VPR	O43504	0.69144
VPR	Q9Y605	0.69144
VPR	Q96MH2	0.69144
VPR	Q8N511	0.69144
VPR	Q96HI0	0.69144
VPR	Q96BW9	0.69144
VPR	Q13591	0.69144
VPR	P61165	0.69144
VPR	O43805	0.69144
VPR	Q9P212	0.69144
VPR	P40424	0.69144
VPR	Q9H1E5	0.69145
VPR	P01859	0.69157
VPR	Q8TF09	0.69247
VPR	P16422	0.71657
VPR	O15173	0.73362
VPR	Q9NXS2	0.73478
VPR	O75179	0.74215
VPR	P42167	0.74281
VPR	O15228	0.74367
VPR	P23396	0.74499
VPR	Q9NX00	0.75231
VPR	Q9NRK6	0.75310
VPR	P17152	0.76707
VPR	Q96PU5	0.76769
VPR	P21964	0.77548
VPR	Q96A33	0.77874
VPR	P28288	0.78229
VPR	Q5SW79	0.78753
VPR	Q6ZPD9	0.79159
VPR	Q8TEB1	0.79367
VPR	Q5T8D3	0.80296
VPR	Q9Y6C9	0.81625
VPR	Q9BW61	0.81759
VPR	Q9Y6G9	0.82459
VPR	Q13409	0.83784
VPR	O00116	0.84124
VPR	Q2PZI1	0.84461
VPR	Q16531	0.85142
VPR	O00217	0.85515
VPR	Q16576	0.87640
VPR	Q13724	0.88353
VPR	Q8IWZ3	0.88471
VPR	28872817	0.89840
VPR	Q14204	0.89858
VPR	O14929	0.90648
VPR	Q9H4A6	0.92565
VPR	P43243	0.93336
VPR	Q9Y4B6	0.95780
VPU	19172949	0.00000
VPU	19172951	0.00000
VPU	28872817	0.00000
VPU	28872818	0.00000
VPU	28872818.1	0.00000
VPU	28876542	0.00000
VPU	9628881	0.00000
VPU	9629359	0.00000
VPU	A0FGR8	0.00000
VPU	A1L390	0.00000
VPU	A2RRP1	0.00000
VPU	A4D1E9	0.00000
VPU	A6NCS4	0.00000
VPU	A6NHL2	0.00000
VPU	A6ZKI3	0.00000
VPU	O00116	0.00000
VPU	O00139	0.00000
VPU	O00141	0.00000
VPU	O00165	0.00000
VPU	O00178	0.00000
VPU	O00213	0.00000
VPU	O00217	0.00000
VPU	O00221	0.00000
VPU	O00222	0.00000
VPU	O00231	0.00000
VPU	O00232	0.00000
VPU	O00267	0.00000
VPU	O00303	0.00000
VPU	O00411	0.00000
VPU	O00425	0.00000
VPU	O00468	0.00000
VPU	O00469	0.00000
VPU	O00483	0.00000
VPU	O00487	0.00000
VPU	O00507	0.00000
VPU	O00541	0.00000
VPU	O00560	0.00000
VPU	O00567	0.00000
VPU	O00743	0.00000
VPU	O14490	0.00000
VPU	O14519	0.00000
VPU	O14545	0.00000
VPU	O14562	0.00000
VPU	O14569	0.00000
VPU	O14579	0.00000
VPU	O14656	0.00000
VPU	O14734	0.00000
VPU	O14787	0.00000
VPU	O14802	0.00000
VPU	O14813	0.00000
VPU	O14818	0.00000
VPU	O14880	0.00000
VPU	O14893	0.00000
VPU	O14920	0.00000
VPU	O14925	0.00000
VPU	O14929	0.00000
VPU	O14966	0.00000
VPU	O14967	0.00000
VPU	O14974	0.00000
VPU	O14976	0.00000
VPU	O14979	0.00000
VPU	O14983	0.00000
VPU	O15014	0.00000
VPU	O15027	0.00000
VPU	O15042	0.00000
VPU	O15047	0.00000
VPU	O15116	0.00000
VPU	O15160	0.00000
VPU	O15162	0.00000
VPU	O15173	0.00000
VPU	O15226	0.00000
VPU	O15228	0.00000
VPU	O15235	0.00000
VPU	O15264	0.00000
VPU	O15269	0.00000
VPU	O15355	0.00000
VPU	O15360	0.00000
VPU	O15371	0.00000
VPU	O15372	0.00000
VPU	O15397	0.00000
VPU	O15446	0.00000
VPU	O15460	0.00000
VPU	O15504	0.00000
VPU	O15523	0.00000
VPU	O43143	0.00000
VPU	O43149	0.00000
VPU	O43169	0.00000
VPU	O43172	0.00000
VPU	O43237	0.00000
VPU	O43242	0.00000
VPU	O43264	0.00000
VPU	O43290	0.00000
VPU	O43291	0.00000
VPU	O43318	0.00000
VPU	O43347	0.00000
VPU	O43353	0.00000
VPU	O43390	0.00000
VPU	O43395	0.00000
VPU	O43447	0.00000
VPU	O43502	0.00000
VPU	O43504	0.00000
VPU	O43542	0.00000
VPU	O43660	0.00000
VPU	O43684	0.00000
VPU	O43805	0.00000
VPU	O43818	0.00000
VPU	O43819	0.00000
VPU	O43823	0.00000
VPU	O43852	0.00000
VPU	O43854	0.00000
VPU	O43865	0.00000
VPU	O43896	0.00000
VPU	O43929	0.00000
VPU	O43933	0.00000
VPU	O60220	0.00000
VPU	O60232	0.00000
VPU	O60256	0.00000
VPU	O60264	0.00000
VPU	O60287	0.00000
VPU	O60293	0.00000
VPU	O60306	0.00000
VPU	O60437	0.00000
VPU	O60493	0.00000
VPU	O60506	0.00000
VPU	O60518	0.00000
VPU	O60522	0.00000
VPU	O60524	0.00000
VPU	O60547	0.00000
VPU	O60551	0.00000
VPU	O60563	0.00000
VPU	O60610	0.00000
VPU	O60613	0.00000
VPU	O60762	0.00000
VPU	O60783	0.00000
VPU	O60812	0.00000
VPU	O60830	0.00000
VPU	O60831	0.00000
VPU	O60902	0.00000
VPU	O75096	0.00000
VPU	O75122	0.00000
VPU	O75127	0.00000
VPU	O75140	0.00000
VPU	O75155	0.00000
VPU	O75179	0.00000
VPU	O75251	0.00000
VPU	O75306	0.00000
VPU	O75319	0.00000
VPU	O75323	0.00000
VPU	O75351	0.00000
VPU	O75352	0.00000
VPU	O75394	0.00000
VPU	O75400	0.00000
VPU	O75419	0.00000
VPU	O75439	0.00000
VPU	O75477	0.00000
VPU	O75489	0.00000
VPU	O75494	0.00000
VPU	O75526	0.00000
VPU	O75533	0.00000
VPU	O75534	0.00000
VPU	O75569	0.00000
VPU	O75592	0.00000
VPU	O75607	0.00000
VPU	O75616	0.00000
VPU	O75683	0.00000
VPU	O75691	0.00000
VPU	O75694	0.00000
VPU	O75746	0.00000
VPU	O75817	0.00000
VPU	O75818	0.00000
VPU	O75821	0.00000
VPU	O75828	0.00000
VPU	O75832	0.00000
VPU	O75880	0.00000
VPU	O75934	0.00000
VPU	O75943	0.00000
VPU	O75955	0.00000
VPU	O75964	0.00000
VPU	O75976	0.00000
VPU	O76014	0.00000
VPU	O76015	0.00000
VPU	O76021	0.00000
VPU	O76031	0.00000
VPU	O76061	0.00000
VPU	O76071	0.00000
VPU	O94761	0.00000
VPU	O94788	0.00000
VPU	O94833	0.00000
VPU	O94850	0.00000
VPU	O94901	0.00000
VPU	O94916	0.00000
VPU	O94919	0.00000
VPU	O94921	0.00000
VPU	O94973	0.00000
VPU	O95059	0.00000
VPU	O95071	0.00000
VPU	O95104	0.00000
VPU	O95163	0.00000
VPU	O95168	0.00000
VPU	O95219	0.00000
VPU	O95232	0.00000
VPU	O95248	0.00000
VPU	O95294	0.00000
VPU	O95299	0.00000
VPU	O95302	0.00000
VPU	O95359	0.00000
VPU	O95363	0.00000
VPU	O95389	0.00000
VPU	O95391	0.00000
VPU	O95394	0.00000
VPU	O95433	0.00000
VPU	O95450	0.00000
VPU	O95453	0.00000
VPU	O95602	0.00000
VPU	O95714	0.00000
VPU	O95718	0.00000
VPU	O95757	0.00000
VPU	O95758	0.00000
VPU	O95766	0.00000
VPU	O95793	0.00000
VPU	O95819	0.00000
VPU	O95831	0.00000
VPU	O95873	0.00000
VPU	O96000	0.00000
VPU	O96005	0.00000
VPU	O96008	0.00000
VPU	O96028	0.00000
VPU	P00338	0.00000
VPU	P00403	0.00000
VPU	P00846	0.00000
VPU	P00995	0.00000
VPU	P01100	0.00000
VPU	P01605	0.00000
VPU	P01625	0.00000
VPU	P01859	0.00000
VPU	P01889	0.00000
VPU	P01891	0.00000
VPU	P01892	0.00000
VPU	P01893	0.00000
VPU	P02042	0.00000
VPU	P02675	0.00000
VPU	P02679	0.00000
VPU	P02765	0.00000
VPU	P02768	0.00000
VPU	P02786	0.00000
VPU	P02788	0.00000
VPU	P02794	0.00000
VPU	P04156	0.00000
VPU	P04181	0.00000
VPU	P04222	0.00000
VPU	P04406	0.00000
VPU	P04439	0.00000
VPU	P04626	0.00000
VPU	P04637	0.00000
VPU	P04844	0.00000
VPU	P04899	0.00000
VPU	P05067	0.00000
VPU	P05109	0.00000
VPU	P05198	0.00000
VPU	P05423	0.00000
VPU	P05455	0.00000
VPU	P05534	0.00000
VPU	P05556	0.00000
VPU	P06702	0.00000
VPU	P06733	0.00000
VPU	P06748	0.00000
VPU	P06899	0.00000
VPU	P07196	0.00000
VPU	P07237	0.00000
VPU	P07305	0.00000
VPU	P07333	0.00000
VPU	P07814	0.00000
VPU	P07900	0.00000
VPU	P08047	0.00000
VPU	P08048	0.00000
VPU	P08195	0.00000
VPU	P08237	0.00000
VPU	P08311	0.00000
VPU	P08559	0.00000
VPU	P08572	0.00000
VPU	P08574	0.00000
VPU	P08579	0.00000
VPU	P08621	0.00000
VPU	P08708	0.00000
VPU	P08865	0.00000
VPU	P09001	0.00000
VPU	P09012	0.00000
VPU	P09234	0.00000
VPU	P09493	0.00000
VPU	P09543	0.00000
VPU	P09651	0.00000
VPU	P09661	0.00000
VPU	P09669	0.00000
VPU	P10314	0.00000
VPU	P10316	0.00000
VPU	P10319	0.00000
VPU	P10321	0.00000
VPU	P10589	0.00000
VPU	P10599	0.00000
VPU	P10606	0.00000
VPU	P11055	0.00000
VPU	P11177	0.00000
VPU	P11310	0.00000
VPU	P11387	0.00000
VPU	P11441	0.00000
VPU	P11474	0.00000
VPU	P11586	0.00000
VPU	P11678	0.00000
VPU	P11717	0.00000
VPU	P11802	0.00000
VPU	P11831	0.00000
VPU	P11908	0.00000
VPU	P12004	0.00000
VPU	P12035	0.00000
VPU	P12036	0.00000
VPU	P12081	0.00000
VPU	P12532	0.00000
VPU	P12724	0.00000
VPU	P12829	0.00000
VPU	P12882	0.00000
VPU	P12883	0.00000
VPU	P12956	0.00000
VPU	P13010	0.00000
VPU	P13073	0.00000
VPU	P13489	0.00000
VPU	P13639	0.00000
VPU	P13667	0.00000
VPU	P13674	0.00000
VPU	P13727	0.00000
VPU	P13746	0.00000
VPU	P13929	0.00000
VPU	P13942	0.00000
VPU	P13995	0.00000
VPU	P14136	0.00000
VPU	P14209	0.00000
VPU	P14314	0.00000
VPU	P14406	0.00000
VPU	P14618	0.00000
VPU	P14649	0.00000
VPU	P14854	0.00000
VPU	P14866	0.00000
VPU	P14923	0.00000
VPU	P15531	0.00000
VPU	P15735	0.00000
VPU	P15924	0.00000
VPU	P15954	0.00000
VPU	P16104	0.00000
VPU	P16188	0.00000
VPU	P16189	0.00000
VPU	P16190	0.00000
VPU	P16298	0.00000
VPU	P16401	0.00000
VPU	P16402	0.00000
VPU	P16422	0.00000
VPU	P16989	0.00000
VPU	P17026	0.00000
VPU	P17152	0.00000
VPU	P17544	0.00000
VPU	P17706	0.00000
VPU	P17812	0.00000
VPU	P17844	0.00000
VPU	P17980	0.00000
VPU	P18031	0.00000
VPU	P18074	0.00000
VPU	P18085	0.00000
VPU	P18440	0.00000
VPU	P18462	0.00000
VPU	P18464	0.00000
VPU	P18465	0.00000
VPU	P18583	0.00000
VPU	P19387	0.00000
VPU	P19474	0.00000
VPU	P19525	0.00000
VPU	P19784	0.00000
VPU	P19875	0.00000
VPU	P20042	0.00000
VPU	P20339	0.00000
VPU	P20618	0.00000
VPU	P20671	0.00000
VPU	P20674	0.00000
VPU	P20700	0.00000
VPU	P20719	0.00000
VPU	P21108	0.00000
VPU	P21359	0.00000
VPU	P21912	0.00000
VPU	P21964	0.00000
VPU	P22061	0.00000
VPU	P22064	0.00000
VPU	P22102	0.00000
VPU	P22105	0.00000
VPU	P22234	0.00000
VPU	P22314	0.00000
VPU	P22695	0.00000
VPU	P23219	0.00000
VPU	P23246	0.00000
VPU	P23258	0.00000
VPU	P23515	0.00000
VPU	P23526	0.00000
VPU	P23527	0.00000
VPU	P23528	0.00000
VPU	P24390	0.00000
VPU	P24666	0.00000
VPU	P25391	0.00000
VPU	P25490	0.00000
VPU	P25685	0.00000
VPU	P25786	0.00000
VPU	P25788	0.00000
VPU	P25789	0.00000
VPU	P26196	0.00000
VPU	P26232	0.00000
VPU	P26358	0.00000
VPU	P26368	0.00000
VPU	P26599	0.00000
VPU	P26639	0.00000
VPU	P26640	0.00000
VPU	P26927	0.00000
VPU	P27105	0.00000
VPU	P27448	0.00000
VPU	P27797	0.00000
VPU	P27987	0.00000
VPU	P28001	0.00000
VPU	P28066	0.00000
VPU	P28070	0.00000
VPU	P28072	0.00000
VPU	P28074	0.00000
VPU	P28331	0.00000
VPU	P28340	0.00000
VPU	P28482	0.00000
VPU	P28799	0.00000
VPU	P29372	0.00000
VPU	P29374	0.00000
VPU	P29590	0.00000
VPU	P30041	0.00000
VPU	P30044	0.00000
VPU	P30101	0.00000
VPU	P30153	0.00000
VPU	P30260	0.00000
VPU	P30419	0.00000
VPU	P30443	0.00000
VPU	P30447	0.00000
VPU	P30450	0.00000
VPU	P30453	0.00000
VPU	P30455	0.00000
VPU	P30456	0.00000
VPU	P30457	0.00000
VPU	P30459	0.00000
VPU	P30464	0.00000
VPU	P30484	0.00000
VPU	P30490	0.00000
VPU	P30491	0.00000
VPU	P30492	0.00000
VPU	P30493	0.00000
VPU	P30495	0.00000
VPU	P30498	0.00000
VPU	P30499	0.00000
VPU	P30501	0.00000
VPU	P30504	0.00000
VPU	P30505	0.00000
VPU	P30508	0.00000
VPU	P30510	0.00000
VPU	P30512	0.00000
VPU	P30685	0.00000
VPU	P30837	0.00000
VPU	P31040	0.00000
VPU	P31151	0.00000
VPU	P31277	0.00000
VPU	P31350	0.00000
VPU	P31513	0.00000
VPU	P31930	0.00000
VPU	P31942	0.00000
VPU	P31944	0.00000
VPU	P31946	0.00000
VPU	P31947	0.00000
VPU	P32119	0.00000
VPU	P32121	0.00000
VPU	P32189	0.00000
VPU	P32969	0.00000
VPU	P33121	0.00000
VPU	P33778	0.00000
VPU	P33991	0.00000
VPU	P33992	0.00000
VPU	P34932	0.00000
VPU	P35249	0.00000
VPU	P35250	0.00000
VPU	P35251	0.00000
VPU	P35269	0.00000
VPU	P35520	0.00000
VPU	P35556	0.00000
VPU	P35580	0.00000
VPU	P35613	0.00000
VPU	P35749	0.00000
VPU	P35900	0.00000
VPU	P35998	0.00000
VPU	P36873	0.00000
VPU	P37108	0.00000
VPU	P38159	0.00000
VPU	P38398	0.00000
VPU	P38606	0.00000
VPU	P38935	0.00000
VPU	P39019	0.00000
VPU	P40227	0.00000
VPU	P40424	0.00000
VPU	P40616	0.00000
VPU	P40855	0.00000
VPU	P40937	0.00000
VPU	P41091	0.00000
VPU	P41250	0.00000
VPU	P41252	0.00000
VPU	P41743	0.00000
VPU	P42166	0.00000
VPU	P42167	0.00000
VPU	P42285	0.00000
VPU	P42345	0.00000
VPU	P42356	0.00000
VPU	P42696	0.00000
VPU	P42766	0.00000
VPU	P42771	0.00000
VPU	P43246	0.00000
VPU	P43307	0.00000
VPU	P43686	0.00000
VPU	P46013	0.00000
VPU	P46063	0.00000
VPU	P46087	0.00000
VPU	P46379	0.00000
VPU	P46459	0.00000
VPU	P46783	0.00000
VPU	P48444	0.00000
VPU	P48556	0.00000
VPU	P48634	0.00000
VPU	P48729	0.00000
VPU	P48736	0.00000
VPU	P49137	0.00000
VPU	P49257	0.00000
VPU	P49327	0.00000
VPU	P49406	0.00000
VPU	P49454	0.00000
VPU	P49458	0.00000
VPU	P49590	0.00000
VPU	P49591	0.00000
VPU	P49593	0.00000
VPU	P49619	0.00000
VPU	P49711	0.00000
VPU	P49720	0.00000
VPU	P49721	0.00000
VPU	P49755	0.00000
VPU	P49790	0.00000
VPU	P49815	0.00000
VPU	P49916	0.00000
VPU	P50440	0.00000
VPU	P50454	0.00000
VPU	P50542	0.00000
VPU	P50748	0.00000
VPU	P50750	0.00000
VPU	P50990	0.00000
VPU	P51114	0.00000
VPU	P51116	0.00000
VPU	P51151	0.00000
VPU	P51153	0.00000
VPU	P51398	0.00000
VPU	P51531	0.00000
VPU	P51532	0.00000
VPU	P51570	0.00000
VPU	P51571	0.00000
VPU	P51589	0.00000
VPU	P51610	0.00000
VPU	P51617	0.00000
VPU	P51665	0.00000
VPU	P51784	0.00000
VPU	P51991	0.00000
VPU	P52434	0.00000
VPU	P52597	0.00000
VPU	P52735	0.00000
VPU	P52742	0.00000
VPU	P52815	0.00000
VPU	P52948	0.00000
VPU	P53618	0.00000
VPU	P53621	0.00000
VPU	P53680	0.00000
VPU	P53803	0.00000
VPU	P53985	0.00000
VPU	P54132	0.00000
VPU	P54136	0.00000
VPU	P54709	0.00000
VPU	P54727	0.00000
VPU	P54886	0.00000
VPU	P55036	0.00000
VPU	P55042	0.00000
VPU	P55072	0.00000
VPU	P55265	0.00000
VPU	P55268	0.00000
VPU	P55735	0.00000
VPU	P55769	0.00000
VPU	P55795	0.00000
VPU	P55884	0.00000
VPU	P56134	0.00000
VPU	P56182	0.00000
VPU	P56282	0.00000
VPU	P56385	0.00000
VPU	P56537	0.00000
VPU	P57053	0.00000
VPU	P57075	0.00000
VPU	P57678	0.00000
VPU	P57740	0.00000
VPU	P58004	0.00000
VPU	P58107	0.00000
VPU	P58400	0.00000
VPU	P58557	0.00000
VPU	P58876	0.00000
VPU	P60228	0.00000
VPU	P60660	0.00000
VPU	P60891	0.00000
VPU	P60900	0.00000
VPU	P60981	0.00000
VPU	P61006	0.00000
VPU	P61026	0.00000
VPU	P61158	0.00000
VPU	P61165	0.00000
VPU	P61204	0.00000
VPU	P61289	0.00000
VPU	P61421	0.00000
VPU	P61513	0.00000
